OSEBuildingID,DataYear,BuildingName,BuildingType,Address,ZipCode,Latitude,Longitude,Neighborhood,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,ENERGYSTARScore,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),EPAPropertyType,SteamUse(kBtu),ComplianceStatus,ComplianceIssue,Electricity(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,Neighborhood_BALLARD,Neighborhood_CENTRAL,Neighborhood_DELRIDGE NEIGHBORHOODS,Neighborhood_DOWNTOWN,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_SHARED: BALLARD &amp; LAKE UNION,Neighborhood_SHARED: BALLARD &amp; NORTHWEST,Neighborhood_SHARED: CENTRAL &amp; EAST,Neighborhood_SHARED: GREATER DUWAMISH &amp; DELRIDGE NEIGHBORHOODS,Neighborhood_SHARED: LAKE UNION &amp; NORTHWEST,Neighborhood_SHARED: NORTH &amp; NORTHWEST,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST,Neighborhood_water,Neighborhood_nan,EPAPropertyType_College/University,EPAPropertyType_Distribution Center,EPAPropertyType_Hospital (General Medical & Surgical),EPAPropertyType_Hotel,EPAPropertyType_K-12 School,EPAPropertyType_Laboratory,EPAPropertyType_Manufacturing/Industrial Plant,EPAPropertyType_Medical Office,EPAPropertyType_Mixed Use Property,EPAPropertyType_Multifamily HR (10+),EPAPropertyType_Multifamily Housing,EPAPropertyType_Multifamily LR (1-4),EPAPropertyType_Multifamily MR (5-9),EPAPropertyType_Non-Refrigerated Warehouse,EPAPropertyType_Office,EPAPropertyType_Other,EPAPropertyType_Parking,EPAPropertyType_Refrigerated Warehouse,EPAPropertyType_Residence Hall/Dormitory,EPAPropertyType_Retail Store,EPAPropertyType_Self-Storage Facility,EPAPropertyType_Supermarket/Grocery Store,EPAPropertyType_Worship Facility,ComplianceStatus_Compliant,ComplianceStatus_Contact the Help Desk,ComplianceStatus_Not Compliant,ComplianceIssue_Account Requires Verification,ComplianceIssue_Default Data,ComplianceIssue_Missing EUI or Utility Data,ComplianceIssue_Missing EUI or Utility Data and Account Requires Verification,"ComplianceIssue_Missing EUI, Incomplete Electricity Data","ComplianceIssue_Missing EUI, Incomplete Natural Gas Data",ComplianceIssue_No Issue,ComplianceIssue_Portfolio Manager Not Connected to the City of Seattle,ComplianceIssue_Unknown - Contact the Help Desk,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),SteamUse(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,Electricity(kBtu)
26150,2022,FAIRMOUNT PARK ELEMENTARY SCHOOL (SPS-DISTRICT),SPS-District K-12,3800 SW FINDLAY ST,98126,47.55257,-122.38019,SOUTHWEST,1964,2,1,39929,80.0,34.79999924,63.90000153,K-12 School,0.0,Compliant,No Issue,991589.0,1223110.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3685095649965903,-0.5126279516622119,-0.07126984701733581,-0.03306676528711074,0.2875282962685524,-0.27691676758545736
26152,2022,GREEN LAKE MANOR,Multifamily LR (1-4),1340 N 79TH ST,98103,47.6864,-122.33985,NORTHWEST,1947,3,1,24920,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,0.0,-9.927478317994231e-17
26154,2022,QUEEN ANN LUTHERAN CHURCH,NonResidential,2400 8TH AVE W,98119,47.63985,-122.36712,MAGNOLIA / QUEEN ANNE,1960,2,1,25481,,7.400000095,20.70000076,Office,0.0,Compliant,No Issue,188662.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9285135648124008,-0.9462190942078922,-0.07126984701733581,-0.1744943454483149,-0.5345485092202336,-0.36250516199029836
26157,2022,CAROLINE KLINE GALLAND HOME,NonResidential,7500 SEWARD PARK AVE S,98118,47.53494,-122.26582,SOUTHEAST,1967,1,1,141297,85.0,159.8999939,244.8000031,Other,0.0,Compliant,No Issue,6008805.0,15853100.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.188296988748159,1.3030349411431414,-0.07126984701733581,1.6585914530927695,2.5299981621284955,0.25789581415893376
26159,2022,WATERMARK TOWER,Multifamily HR (10+),1107 1ST AVE,98101,47.60551,-122.33746,DOWNTOWN,1983,22,1,195788,81.0,40.29999924,94.30000305,Multifamily HR (10+),0.0,Compliant,No Issue,5553231.0,1966450.0,0.64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25609999948209633,-0.20750824894218742,-0.07126984701733581,0.052885256556410694,-0.23782256167694396,0.2093336818697082
26163,2022,JOHN COURT APTS,Multifamily LR (1-4),1435 E JOHN ST,98112,47.61941,-122.31304,EAST,2007,4,1,29421,92.0,25.20000076,70.0,Multifamily LR (1-4),0.0,Compliant,No Issue,951268.0,11960.0,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5647153210105181,-0.451403292889267,-0.07126984701733581,-0.17311141680025544,-0.4032107947338595,-0.2812148042074636
26164,2022,THE WILLIS CONDOMINIUM,Multifamily MR (5-9),720 QUEEN ANNE AVE N,98109,47.62602,-122.3567,MAGNOLIA / QUEEN ANNE,1997,6,1,48600,99.0,31.5,68.90000153,Multifamily MR (5-9),0.0,Compliant,No Issue,1064464.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4359552887723286,-0.4624437925398368,-0.07126984701733581,-0.1744943454483149,-0.5102267102412754,-0.2691486214871785
26166,2022,WILSON COURT CONDOMINIUM,Multifamily MR (5-9),420 VALLEY ST,98109,47.62651,-122.34795,MAGNOLIA / QUEEN ANNE,1991,5,1,27480,,52.83051646693396,114.97467933940187,Multifamily MR (5-9),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",245048.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,-0.5345485092202336,-0.3564946688733508
26174,2022,SANDRIDGE APTS,Multifamily LR (1-4),6200 SAND POINT WAY NE,98115,47.67385,-122.26521,NORTHEAST,1985,3,1,40894,29.0,40.40000153,113.1999969,Multifamily LR (1-4),0.0,Compliant,No Issue,1222075.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25405614239675917,-0.01781218918612563,-0.07126984701733581,-0.1744943454483149,-0.47131183187494236,-0.2523480002220555
26176,2022,GREEN LAKE POINT,Multifamily MR (5-9),1400 N 80TH ST,98103,47.68704,-122.33998,NORTHWEST,2009,5,1,35843,96.0,19.89999962,54.29999924,Multifamily MR (5-9),0.0,Compliant,No Issue,683210.0,30390.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.673037289260286,-0.6089815601615167,-0.07126984701733581,-0.17098036538021064,-0.4664474720791507,-0.3097885771997442
26177,2022,WINDERMERE NORTH CONDOMINIUM,Multifamily LR (1-4),6300 SAND POINT WAY NE,98115,47.67447,-122.26389,NORTHEAST,1981,3,1,47419,81.0,27.39999962,76.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,1297946.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5197515181041578,-0.38516021820408464,-0.07126984701733581,-0.1744943454483149,-0.5004979906496921,-0.24426049404541716
26183,2022,SUPPLY LAUNDRY BUILDING,NonResidential,1265 REPUBLICAN ST,98109,47.62298,-122.33082,LAKE UNION,1912,2,1,27788,58.0,43.70000076,122.3000031,Office,0.0,Compliant,No Issue,1637778.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.18661041882540183,0.07352304264495414,-0.07126984701733581,-0.1744943454483149,-0.43726131330440093,-0.20803593658579017
26188,2022,ALLEY 24 (NORTH & SOUTH TOWER),Multifamily MR (5-9),224 PONTIUS AVE N,98109,47.62025,-122.33129,LAKE UNION,2006,6,2,171874,92.0,40.0,82.80000305,Multifamily MR (5-9),0.0,Compliant,No Issue,3061065.0,2194370.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.26223141479538326,-0.3229318149236499,-0.07126984701733581,0.07923952891976448,-0.184314603923236,-0.056319966009034196
26190,2022,ELLENBERT APTS,Multifamily LR (1-4),915 E HARRISON ST,98102,47.62182,-122.32028,EAST,1928,4,1,43096,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,0.0,-9.927478317994231e-17
26195,2022,SILVIAN APTS,Multifamily LR (1-4),914 E HARRISON ST,98102,47.62215,-122.32023,EAST,1914,4,1,23242,70.0,31.60000038,88.5,Multifamily LR (1-4),0.0,Compliant,No Issue,734942.0,0.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4339114707237678,-0.2657219041364795,-0.07126984701733581,-0.1744943454483149,-0.49076927105810886,-0.3042741794782188
26198,2022,HARVARD COURT,Multifamily MR (5-9),610 HARVARD AVE E,98102,47.62459,-122.32175,EAST,1968,8,1,49256,88.0,42.5,97.09999847,Multifamily MR (5-9),0.0,Compliant,No Issue,1477002.0,617980.0,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.21113615774334052,-0.17940516580234717,-0.07126984701733581,-0.10303763592258054,-0.1697215245358611,-0.2251739325665365
26204,2022,ROYCROFT APTS,Multifamily LR (1-4),317 HARVARD AVE E,98102,47.62165,-122.32247,EAST,1906,3,1,33736,83.0,26.0,72.80000305,Multifamily LR (1-4),0.0,Compliant,No Issue,876836.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5483648542868226,-0.42330013316839993,-0.07126984701733581,-0.1744943454483149,-0.5004979906496921,-0.2891489194786416
26210,2022,CAMALOT,Multifamily LR (1-4),533 HARVARD AVE E,98102,47.62408,-122.32231,EAST,1965,4,1,30240,85.0,24.70000076,69.09999847,Multifamily LR (1-4),0.0,Compliant,No Issue,682171.0,0.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5749343724209266,-0.46043645688764717,-0.07126984701733581,-0.1744943454483149,-0.5053623504454838,-0.309899329910497
26211,2022,MULHOLLAND APARTMENTS,Multifamily LR (1-4),507 HARVARD AVE E,98102,47.62333,-122.32228,EAST,1926,3,1,25958,95.0,30.10000038,64.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,490199.0,290330.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4645686249549934,-0.5056022000977847,-0.07126984701733581,-0.14092363688718598,-0.22322948228956904,-0.33036267869648395
26217,2022,NORTH POINTE CONDOMINIUM,Multifamily LR (1-4),3300 MERIDIAN AVE N,98103,47.64779,-122.33352,LAKE UNION,1993,4,1,55372,85.0,42.79999924,66.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,685060.0,1683770.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.20500474243005357,-0.48552853644883465,-0.07126984701733581,0.020199113560303072,0.25834213749380264,-0.30959137554922184
26218,2022,COMFORT INN & SUITES - SEATTLE NORTH,NonResidential,13700 AURORA AVE N,98133,47.729,-122.34473,NORTHWEST,1990,4,1,41704,,52.83051646693396,114.97467933940187,Hotel,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",1161306.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.45221454920496e-16,0.0,-0.07126984701733581,-0.1744943454483149,-0.4859049112623173,-0.2588257013575109
26227,2022,ALEXANDER HAMILTON APARTMENTS,Multifamily LR (1-4),1127 OLYMPIC WAY W,98119,47.62948,-122.36881,MAGNOLIA / QUEEN ANNE,1930,3,1,25380,28.0,79.19999695,93.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,155461.0,1854280.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5389421534444333,-0.21152299692796184,-0.07126984701733581,0.03991509715400022,1.4938895256248776,-0.3660442387465105
26232,2022,NORTHERN LIGHTS CONDOMINIUM,Multifamily LR (1-4),1017 W NICKERSON ST,98119,47.65383,-122.3706,MAGNOLIA / QUEEN ANNE,1965,3,1,39967,59.0,30.60000038,85.69999695,Multifamily LR (1-4),0.0,Compliant,No Issue,1136491.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4543495735445849,-0.2938250638573466,-0.07126984701733581,-0.1744943454483149,-0.4956336308539005,-0.26147086836167954
26233,2022,WHSE,NonResidential,130 S DAKOTA ST,98134,47.56774,-122.33289,GREATER DUWAMISH,1950,1,1,36000,,141.3000031,262.8999939,Manufacturing/Industrial Plant,0.0,Compliant,No Issue,2356329.0,2730540.0,4.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.808148464311507,1.4847015048272867,-0.07126984701733581,0.1412365902266239,1.5328044039912108,-0.13144164297255645
26235,2022,LEDUC PACKING/CROSSCUT HARDWOODS (101 S. Dakota),NonResidential,4100 1ST AVE S,98134,47.56714,-122.33379,GREATER DUWAMISH,1941,2,1,22324,69.0,26.89999962,39.90000153,Non-Refrigerated Warehouse,0.0,Compliant,No Issue,139098.0,426640.0,1.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5299705695145663,-0.7535119154496118,-0.07126984701733581,-0.12516218170181936,-0.043248169845278614,-0.36778846069650895
26236,2022,THE FOUNDRY,NonResidential,4130 1ST AVE S,98134,47.5661,-122.33358,GREATER DUWAMISH,1946,2,1,31360,62.0,16.0,44.70000076,Non-Refrigerated Warehouse,0.0,Compliant,No Issue,500787.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7527458824949935,-0.7053351304204922,-0.07126984701733581,-0.1744943454483149,-0.5199554298328587,-0.3292340456825755
26237,2022,DANIEL SMITH-FINE ART MATERIALS,NonResidential,4150 1ST AVE S,98134,47.56555,-122.33362,GREATER DUWAMISH,1947,1,1,30496,,58.90000153,126.1999969,Mixed Use Property,0.0,Compliant,No Issue,1200584.0,721010.0,1.41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12404875978835711,0.11266662453204937,-0.07126984701733581,-0.0911243300187707,0.13673314259901176,-0.25463884382820456
26240,2022,NORTHGATE PLAZA CONDOMINIUM,Multifamily LR (1-4),9416 1ST AVE NE,98115,47.6975,-122.32761,NORTH,1979,4,1,99893,94.0,31.89999962,65.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,1848642.0,1341700.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4277800554104808,-0.49255428801326184,-0.07126984701733581,-0.019354264586996114,-0.1697215245358611,-0.18555878586376637
26243,2022,NORTHGATE WEST CONDOMINIUM,Multifamily LR (1-4),11300 1ST AVE NE,98125,47.71122,-122.32766,SHARED: NORTH &amp; NORTHWEST,1979,3,1,102298,,30.60000038,83.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,2257648.0,98100.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4543495735445849,-0.31490239543275966,-0.07126984701733581,-0.1631510929086299,-0.48104055146652563,-0.14196059220239193
26246,2022,UNION ARMS,Multifamily LR (1-4),604 E UNION ST,98122,47.61317,-122.32424,EAST,1925,3,1,67304,88.0,35.70000076,74.19999695,Multifamily LR (1-4),0.0,Compliant,No Issue,1270414.0,892570.0,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3501152413919386,-0.40924862983880905,-0.07126984701733581,-0.07128693546516866,-0.13567100596531967,-0.24719528098713675
