OSEBuildingID,DataYear,BuildingName,BuildingType,Address,ZipCode,Latitude,Longitude,Neighborhood,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,ENERGYSTARScore,SiteEUI(kBtu/sf),SourceEUI(kBtu/sf),EPAPropertyType,SteamUse(kBtu),ComplianceStatus,ComplianceIssue,Electricity(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,GHGIntensityCluster
27386,2022,RENAISSANCE AT 1ST & LEE,Multifamily MR (5-9),1414 1ST AVE W,98119,47.63176,-122.35763,MAGNOLIA / QUEEN ANNE,2004,6,1,40128,,44.59999847,66.59999847,Multifamily MR (5-9),0.0,Compliant,No Issue,452729.0,1338400.0,1.81,3
27387,2022,RENAISSANCE THE CONDOMINIUM,Multifamily LR (1-4),1011 5TH AVE N,98109,47.62848,-122.34788,MAGNOLIA / QUEEN ANNE,1985,4,1,24581,,25.0,69.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,623135.0,0.0,0.1,0
27388,2022,RENAISSANCE ON QUEEN ANNE CONDOMINIUM,Multifamily LR (1-4),810 TAYLOR AVE N,98109,47.62662,-122.34577,MAGNOLIA / QUEEN ANNE,1978,3,1,34066,80.0,26.70000076,74.80000305,Multifamily LR (1-4),0.0,Compliant,No Issue,910425.0,0.0,0.1,0
27389,2022,LESCHI LAKE CENTER,Campus,120 LAKESIDE AVE,98122,47.60207,-122.28481,CENTRAL,1956,2,6,75868,,62.70000076,164.6999969,Office,0.0,Compliant,No Issue,4285117.0,0.0,0.22,0
27397,2022,GABLES COOP APTS,Multifamily LR (1-4),409 16TH AVE E,98112,47.62249,-122.31183,EAST,1911,4,2,33430,55.0,72.40000153,89.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,255847.0,2163910.0,3.47,3
27405,2022,THE HARRISON,Multifamily LR (1-4),346 15TH AVE E,98112,47.62186,-122.3125,EAST,2001,4,1,28878,,35.29999924,79.09999847,Multifamily LR (1-4),0.0,Compliant,No Issue,540276.0,255880.0,0.7,1
27406,2022,GREENLIND BUILDING,NonResidential,340 15TH AVE E,98112,47.62164,-122.31238,EAST,1947,2,1,21656,,74.90000153,123.1999969,Mixed Use Property,0.0,Compliant,No Issue,549088.0,1067090.0,2.71,3
27416,2022,UNIVERSITY HOUSE,Multifamily HR (10+),4700 12TH AVE NE,98105,47.66341,-122.3149,NORTHEAST,1971,11,1,72831,45.0,52.0,128.6000061,Multifamily HR (10+),0.0,Compliant,No Issue,2957255.0,676780.0,0.65,1
27417,2022,ELLIPSE APARTMENTS,Multifamily MR (5-9),4744 12TH AVE NE,98105,47.66438,-122.31499,NORTHEAST,2006,6,1,82254,92.0,28.10000038,78.59999847,Multifamily MR (5-9),0.0,Compliant,No Issue,1698392.0,0.0,0.11,0
27430,2022,ACACIA COURT APARTMENTS,Multifamily MR (5-9),4707 12TH AVE NE,98105,47.6634,-122.31556,NORTHEAST,2005,6,1,57700,,52.83051646693396,114.97467933940187,Multifamily MR (5-9),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",1009990.0,0.0,0.09,0
27431,2022,RESIDENCE AT 5TH AVENUE NORTH CONDOMINIUM,Multifamily LR (1-4),812 5TH AVE N,98109,47.62698,-122.3473,MAGNOLIA / QUEEN ANNE,2002,4,1,58359,91.0,29.5,60.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,985714.0,737470.0,0.74,1
27433,2022,RIDGEMONT CONDOMINIUM,Multifamily LR (1-4),7720 GREENWOOD AVE N,98103,47.68523,-122.35492,NORTHWEST,2002,4,1,23236,75.0,25.79999924,72.19999695,Multifamily LR (1-4),0.0,Compliant,No Issue,598814.0,0.0,0.1,0
27436,2022,PHINNEY TERRACE,Multifamily LR (1-4),6561 PHINNEY AVE N,98103,47.67711,-122.35471,NORTHWEST,1984,3,1,43788,77.0,27.5,77.09999847,Multifamily LR (1-4),0.0,Compliant,No Issue,1205228.0,0.0,0.11,0
27438,2022,RIVA AT LAKE UNION,Multifamily MR (5-9),1550 EASTLAKE AVE E,98102,47.63363,-122.32528,LAKE UNION,1996,7,1,39329,89.0,23.39999962,65.40000153,Multifamily MR (5-9),0.0,Compliant,No Issue,918993.0,0.0,0.09,0
27455,2022,Queen Anne Exchange,Multifamily LR (1-4),1529 4TH AVE W,98119,47.63333,-122.36277,MAGNOLIA / QUEEN ANNE,1921,3,0,23040,,52.83051646693396,114.97467933940187,Multifamily LR (1-4),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",675066.0,266940.0,0.73,1
27456,2022,CENTURYLINK: ATWATER CO,NonResidential,1503 3RD AVE W,98119,47.63286,-122.36141,MAGNOLIA / QUEEN ANNE,1956,2,1,36771,,144.1999969,403.7999878,Other,0.0,Compliant,No Issue,5027091.0,0.0,0.52,0
27459,2022,THE GILBERT APARTMENTS,Multifamily LR (1-4),1529 QUEEN ANNE AVE N,98109,47.63338,-122.35738,MAGNOLIA / QUEEN ANNE,2005,4,1,87261,,28.0,58.29999924,Multifamily LR (1-4),0.0,Compliant,No Issue,1045329.0,721700.0,0.68,1
27472,2022,THE MAGNOLIA,Multifamily LR (1-4),4250 34TH AVE W,98199,47.65904,-122.40044,MAGNOLIA / QUEEN ANNE,1989,3,1,34854,93.0,24.10000038,67.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,617398.0,0.0,0.1,0
27482,2022,CHEMITHON,NonResidential,8000 5TH AVE S,98108,47.53104,-122.32784,GREATER DUWAMISH,1977,1,1,24024,,14.80000019,41.59999847,Non-Refrigerated Warehouse,0.0,Compliant,No Issue,356650.0,0.0,0.06,0
27488,2022,WESTCO WIRE ROPE,NonResidential,7777 7TH AVE S,98108,47.53326,-122.32579,GREATER DUWAMISH,1953,1,1,42420,,52.83051646693396,114.97467933940187,Non-Refrigerated Warehouse,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",356923.0,0.0,0.03,0
27494,2022,PWA INC,NonResidential,7700 2ND AVE S,98108,47.53379,-122.33063,GREATER DUWAMISH,1979,1,1,36982,72.0,9.600000381,21.5,Distribution Center,0.0,Compliant,No Issue,241327.0,113670.0,0.19,0
27504,2022,WHECO,NonResidential,7417 4TH AVE S,98108,47.53651,-122.32954,GREATER DUWAMISH,1964,2,1,23400,86.0,13.30000019,37.20000076,Non-Refrigerated Warehouse,0.0,Compliant,No Issue,310401.0,0.0,0.05,0
27510,2022,LE PARC CONDOMINIUM,Multifamily LR (1-4),1231 5TH AVE N,98109,47.63084,-122.34789,MAGNOLIA / QUEEN ANNE,1992,4,1,21232,,28.60000038,66.09999847,Multifamily LR (1-4),0.0,Compliant,No Issue,458146.0,176300.0,0.52,0
27515,2022,LESCHI SHORES CONDOMINIUM,Multifamily LR (1-4),720 LAKESIDE AVE S,98144,47.59593,-122.28689,CENTRAL,1957,4,1,22810,64.0,38.70000076,99.09999847,Multifamily LR (1-4),0.0,Compliant,No Issue,762288.0,122260.0,0.41,0
27526,2022,VALI-HAI APARTMENTS,Multifamily LR (1-4),800 1ST AVE N,98109,47.6267,-122.35506,MAGNOLIA / QUEEN ANNE,1959,4,2,43346,7.0,139.1000061,204.1999969,Multifamily LR (1-4),0.0,Not Compliant,Account Requires Verification,1441786.0,4585480.0,5.75,3
27528,2022,100 ROY ST APTS,Multifamily LR (1-4),100 ROY ST,98109,47.62573,-122.35496,MAGNOLIA / QUEEN ANNE,1948,3,1,53280,,52.83051646693396,114.97467933940187,Multifamily LR (1-4),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",344682.0,0.0,0.02,0
27532,2022,COLOR CRAFT,NonResidential,621 2ND AVE N,98109,47.62518,-122.35317,MAGNOLIA / QUEEN ANNE,1948,2,1,30720,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",736717.0,0.0,0.09,0
27540,2022,BEL-AIR APTS,Multifamily LR (1-4),801 3RD AVE N,98109,47.62655,-122.35173,MAGNOLIA / QUEEN ANNE,1958,4,1,21056,96.0,23.0,64.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,484111.0,0.0,0.09,0
27553,2022,DAE II,NonResidential,676 S INDUSTRIAL WAY,98108,47.56626,-122.3244,GREATER DUWAMISH,1972,1,1,23232,1.0,102.0,285.5,Non-Refrigerated Warehouse,0.0,Not Compliant,Account Requires Verification,2368863.0,0.0,0.39,0
27554,2022,L&W FOOD CORPORATION,NonResidential,651 S INDUSTRIAL WAY,98108,47.56501,-122.3248,GREATER DUWAMISH,1974,1,1,35046,28.0,68.90000153,113.1999969,Non-Refrigerated Warehouse,0.0,Compliant,No Issue,758856.0,1483880.0,2.33,3
27561,2022,OVERSEAS CASING CO,NonResidential,4318 6TH AVE S,98108,47.56477,-122.32628,GREATER DUWAMISH,1961,1,1,25577,78.0,26.70000076,64.59999847,Refrigerated Warehouse,0.0,Compliant,No Issue,534296.0,148030.0,0.39,0
27562,2022,AUTO-CHLOR SYSTEM,NonResidential,4329 7TH AVE S,98108,47.56448,-122.32484,GREATER DUWAMISH,1974,1,1,43380,92.0,7.5,20.89999962,Non-Refrigerated Warehouse,0.0,Not Compliant,Default Data,319828.0,0.0,0.03,0
27567,2022,410 ASSOCIATES OFFICE BLDG,NonResidential,4010 STONE WAY N,98103,47.65576,-122.34208,LAKE UNION,1995,3,1,20410,11.0,117.0,220.1000061,Office,0.0,Compliant,No Issue,1134081.0,1253670.0,3.48,3
27569,2022,LUMEN CONDO,Multifamily LR (1-4),500 MERCER ST,98109,47.62473,-122.34727,MAGNOLIA / QUEEN ANNE,2006,3,1,97855,97.0,33.40000153,68.69999695,Multifamily LR (1-4),0.0,Compliant,No Issue,1878087.0,1390120.0,0.83,2
27570,2022,LUMINAIRE,Multifamily MR (5-9),12328 31ST AVE NE,98125,47.71816,-122.29484,NORTH,2004,6,1,41149,,52.83051646693396,114.97467933940187,Multifamily MR (5-9),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",1225209.0,0.0,0.11,0
27573,2022,AQUA TERRACE APARTMENT,Multifamily LR (1-4),1020 5TH AVE N,98109,47.62868,-122.34718,MAGNOLIA / QUEEN ANNE,1959,3,1,22937,89.0,27.0,75.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,619653.0,0.0,0.1,0
27574,2022,THE ORION APARTMENTS,Multifamily LR (1-4),901 TAYLOR AVE N,98109,47.62732,-122.34668,MAGNOLIA / QUEEN ANNE,1967,4,1,21168,82.0,23.39999962,65.5,Multifamily LR (1-4),0.0,Compliant,No Issue,494992.0,0.0,0.09,0
27582,2022,MERIDIAN,Multifamily HR (10+),1420 TERRY AVE,98101,47.61263,-122.32924,EAST,2002,27,1,179678,48.0,54.0,110.0,Multifamily HR (10+),0.0,Compliant,No Issue,5475352.0,0.0,0.12,0
27584,2022,MERIDIAN MANOR,Multifamily HR (10+),10345 MERIDIAN AVE N,98133,47.70451,-122.33453,NORTHWEST,1979,10,1,75070,27.0,52.5,147.1000061,Multifamily HR (10+),0.0,Compliant,No Issue,3944688.0,0.0,0.2,0
27585,2022,MERIDIAN TERRACE,Multifamily LR (1-4),1810 N 103RD ST,98133,47.70342,-122.33487,NORTHWEST,1988,3,1,48433,95.0,26.5,74.19999695,Multifamily LR (1-4),0.0,Compliant,No Issue,949636.0,0.0,0.1,0
27587,2022,MERIDIAN CENTER BUILDING,NonResidential,10303 MERIDIAN AVE N,98133,47.70349,-122.33424,NORTHWEST,1983,3,1,24696,89.0,28.89999962,81.0,Office,0.0,Compliant,No Issue,532309.0,0.0,0.11,0
27590,2022,MERIDIAN 106 CONDOS CONDOMINIUM,Multifamily LR (1-4),2100 N 106TH ST,98133,47.70612,-122.3335,NORTHWEST,1979,4,1,20806,71.0,30.20000076,84.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,628590.0,0.0,0.12,0
27591,2022,MERITAGE CONDOMINIUM,Multifamily MR (5-9),124 BELLEVUE AVE E,98102,47.61943,-122.32626,EAST,2006,7,1,43142,88.0,30.60000038,83.0,Multifamily MR (5-9),0.0,Compliant,No Issue,1252643.0,67900.0,0.19,0
27593,2022,MERRILL COURT CONDOMINIUM,Multifamily LR (1-4),718 E ALOHA ST,98102,47.62705,-122.32306,EAST,1985,3,1,47544,,52.83051646693396,114.97467933940187,Multifamily LR (1-4),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",542179.0,0.0,0.04,0
27594,2022,MERRILL PLACE RESIDENTIAL CONDOMINIUM,Multifamily LR (1-4),97 S JACKSON ST,98104,47.59903,-122.33461,DOWNTOWN,1905,3,1,20583,,22.29999924,62.29999924,Multifamily LR (1-4),0.0,Compliant,No Issue,458214.0,0.0,0.09,0
27596,2022,METROPOLE CONDOMINIUM,Multifamily MR (5-9),5615 24TH AVE NW,98107,47.66994,-122.3881,BALLARD,2006,6,1,37877,49.0,40.40000153,97.90000153,Multifamily MR (5-9),0.0,Compliant,No Issue,914061.0,249260.0,0.44,0
27597,2022,NORTHGATE ELEMENTARY SCHOOL (SPS-DISTRICT),SPS-District K-12,11725 1ST AVE NE,98125,47.71487,-122.32959,NORTHWEST,1956,1,1,45174,61.0,54.29999924,90.19999695,K-12 School,0.0,Compliant,No Issue,862343.0,1603560.0,1.96,3
27598,2022,ST. ANDREW KIM,NonResidential,11700 1ST AVE NE,98125,47.71479,-122.32824,NORTHWEST,2002,1,1,24955,,52.83051646693396,114.97467933940187,Worship Facility,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",148285.0,0.0,0.02,0
27600,2022,12329 ROOSEVELT WAY NE,Multifamily LR (1-4),12329 ROOSEVELT WAY NE,98125,47.71853,-122.31898,SHARED: NORTH &amp; NORTHWEST,1995,4,1,62566,91.0,33.0,92.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,1431922.0,0.0,0.13,0
27602,2022,LUNA COURT CONDOMINIUM,Multifamily MR (5-9),3221 SW AVALON WAY,98126,47.56391,-122.37287,DELRIDGE NEIGHBORHOODS,1997,5,1,95420,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
27606,2022,OSPREY APTS - 20 UNITS,Multifamily LR (1-4),2116 N 112TH ST,98133,47.7098,-122.33319,NORTHWEST,1973,4,1,25160,87.0,23.79999924,66.5,Multifamily LR (1-4),0.0,Compliant,No Issue,597864.0,0.0,0.09,0
27607,2022,ETHYLE MANOR,Multifamily LR (1-4),2132 N 112TH ST,98133,47.70986,-122.33227,NORTHWEST,1971,4,1,26254,86.0,28.5,79.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,749215.0,0.0,0.11,0
27610,2022,LUXE,Multifamily MR (5-9),500 5TH AVE W,98119,47.62351,-122.36296,MAGNOLIA / QUEEN ANNE,1968,7,1,40248,89.0,31.79999924,89.09999847,Multifamily MR (5-9),0.0,Compliant,No Issue,1286980.0,0.0,0.12,0
27620,2022,MADISON LOFTS,Multifamily LR (1-4),2900 E MADISON ST,98112,47.62444,-122.29516,EAST,2008,3,1,34629,47.0,29.0,73.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,854067.0,150350.0,0.33,0
27622,2022,MADISON PARK PLACE CONDOMINIUM,Multifamily MR (5-9),2000 43RD AVE E,98112,47.63716,-122.2765,EAST,1985,5,1,38430,,92.5,170.8999939,Multifamily MR (5-9),0.0,Compliant,No Issue,1369271.0,1638530.0,2.4,3
27625,2022,MADISON PARK WATERFRONT CONDOMINIUM,Multifamily LR (1-4),1810 43RD AVE E,98112,47.63474,-122.27642,EAST,1964,4,1,32366,88.0,28.29999924,79.19999695,Multifamily LR (1-4),0.0,Compliant,No Issue,915624.0,0.0,0.11,0
27634,2022,TWIN BIRCHES APTS,Multifamily LR (1-4),800 2ND AVE N,98109,47.62664,-122.35236,MAGNOLIA / QUEEN ANNE,1957,3,1,27246,92.0,36.29999924,69.69999695,Multifamily LR (1-4),0.0,Compliant,No Issue,459906.0,467410.0,1.04,2
27651,2022,16 UNIT APARTMENT,Multifamily LR (1-4),900 NOB HILL AVE N,98109,47.62749,-122.34992,MAGNOLIA / QUEEN ANNE,1963,4,1,25082,,26.70000076,74.69999695,Multifamily LR (1-4),0.0,Compliant,No Issue,597110.0,0.0,0.1,0
27652,2022,COGIR QUEEN ANNE I,Multifamily LR (1-4),805 4TH AVE N,98109,47.62672,-122.34923,MAGNOLIA / QUEEN ANNE,2006,3,2,145085,99.0,50.59999847,101.0,Multifamily LR (1-4),0.0,Compliant,No Issue,3325420.0,2835960.0,1.34,2
27655,2022,AUDITORIUM APARTMENTS,Multifamily LR (1-4),605 5TH AVE,98104,47.60377,-122.32971,DOWNTOWN,1926,4,1,47276,91.0,28.10000038,61.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,859384.0,471310.0,0.84,2
27656,2022,DELMONT APARTMENTS,Multifamily LR (1-4),403 ROY ST,98109,47.62517,-122.3486,MAGNOLIA / QUEEN ANNE,1910,4,1,22344,,52.83051646693396,114.97467933940187,Multifamily LR (1-4),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",168371.0,0.0,0.03,0
27657,2022,LEEANN APARTMENTS,Multifamily MR (5-9),701 5TH AVE N,98109,47.62568,-122.34807,MAGNOLIA / QUEEN ANNE,2018,1,0,96933,88.0,35.90000153,79.40000153,Multifamily MR (5-9),0.0,Compliant,No Issue,2308763.0,1171790.0,0.92,2
27658,2022,QUEENS OAKS,Multifamily LR (1-4),718 4TH AVE N,98109,47.62612,-122.34847,MAGNOLIA / QUEEN ANNE,1957,3,1,22331,,52.83051646693396,114.97467933940187,Multifamily LR (1-4),0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",423736.0,0.0,0.07,0
27659,2022,BROOKDALE QUEEN ANNE II,Multifamily LR (1-4),800 4TH AVE N,98109,47.62684,-122.34843,MAGNOLIA / QUEEN ANNE,2006,3,1,56380,92.0,36.59999847,81.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,977946.0,474630.0,0.73,1
27668,2022,VIRGINIA MASON - BAILEY BOUSHAY HOUSE,NonResidential,2720 E MADISON ST,98112,47.62342,-122.29688,SHARED: CENTRAL &amp; EAST,1991,3,1,34074,,219.8999939,395.1000061,Other/Specialty Hospital,0.0,Compliant,No Issue,3103571.0,4166830.0,6.84,3
27673,2022,HOTEL 1000,NonResidential,1000 1ST AVE,98104,47.60505,-122.3361,DOWNTOWN,2006,10,1,392552,57.0,80.90000153,158.1999969,Hotel,0.0,Compliant,No Issue,8943446.0,8344290.0,1.29,2
27679,2022,MAGNOLIA SUITES,Multifamily LR (1-4),2410 W MANOR PL,98199,47.65397,-122.38806,MAGNOLIA / QUEEN ANNE,1977,4,1,35835,98.0,26.39999962,73.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,744647.0,0.0,0.1,0
27680,2022,MAGNOLIA VISTA,Multifamily LR (1-4),3711 27TH PL W,98199,47.65332,-122.39163,MAGNOLIA / QUEEN ANNE,1968,4,1,30000,91.0,22.10000038,61.79999924,Multifamily LR (1-4),0.0,Compliant,No Issue,661870.0,0.0,0.08,0
27681,2022,MAGNOLIA CRESTVIEW APTS,Multifamily LR (1-4),2701 W MANOR PL,98199,47.65273,-122.39162,MAGNOLIA / QUEEN ANNE,1968,4,1,25959,88.0,23.5,65.80000305,Multifamily LR (1-4),0.0,Compliant,No Issue,609761.0,0.0,0.09,0
27682,2022,MAGNOLIA CREST APT,Multifamily LR (1-4),2727 W MANOR PL,98199,47.65245,-122.39186,MAGNOLIA / QUEEN ANNE,1968,4,0,25326,90.0,23.10000038,64.80000305,Multifamily LR (1-4),0.0,Compliant,No Issue,585972.0,0.0,0.09,0
27683,2022,MAGNOLIAN APTS,Multifamily LR (1-4),3520 28TH AVE W,98199,47.65211,-122.39234,MAGNOLIA / QUEEN ANNE,1967,4,1,37086,82.0,25.0,69.90000153,Multifamily LR (1-4),0.0,Compliant,No Issue,925307.0,0.0,0.1,0
27684,2022,"MAGGIE, THE",Multifamily LR (1-4),3539 27TH PL W,98199,47.65249,-122.39099,MAGNOLIA / QUEEN ANNE,1969,4,1,56104,73.0,27.20000076,76.19999695,Multifamily LR (1-4),0.0,Compliant,No Issue,1526061.0,0.0,0.1,0
27685,2022,CASA LADARO APTS BLDG #1,Multifamily LR (1-4),3535 27TH PL W,98199,47.65203,-122.39014,MAGNOLIA / QUEEN ANNE,1968,4,1,23705,59.0,30.39999962,85.19999695,Multifamily LR (1-4),0.0,Compliant,No Issue,1286370.0,0.0,0.22,0
27687,2022,OVERLOOK AT MAGNOLIA (BLDG E),Multifamily MR (5-9),3501 26TH PL W,98199,47.65201,-122.3891,MAGNOLIA / QUEEN ANNE,1970,5,1,28185,78.0,28.60000038,80.0,Multifamily MR (5-9),0.0,Compliant,No Issue,805358.0,0.0,0.11,0
27688,2022,OVERLOOK AT MAGNOLIA (BLDG C),Multifamily MR (5-9),3520 27TH PL W,98199,47.65295,-122.39078,MAGNOLIA / QUEEN ANNE,1970,5,1,39900,87.0,21.89999962,61.40000153,Multifamily MR (5-9),0.0,Compliant,No Issue,875397.0,0.0,0.08,0
27689,2022,OVERLOOK AT MAGNOLIA (BLDG A),Multifamily MR (5-9),3520 27TH PL W,98199,47.65295,-122.39078,MAGNOLIA / QUEEN ANNE,1968,5,1,40560,72.0,29.79999924,83.40000153,Multifamily MR (5-9),0.0,Compliant,No Issue,1207505.0,0.0,0.11,0
27690,2022,OVERLOOK AT MAGNOLIA (BLDG B),Multifamily MR (5-9),2601 W MANOR PL,98199,47.6531,-122.39027,MAGNOLIA / QUEEN ANNE,1968,5,1,44687,77.0,27.60000038,77.30000305,Multifamily MR (5-9),0.0,Compliant,No Issue,1233863.0,0.0,0.11,0
27691,2022,OVERLOOK AT MAGNOLIA (BLDG G),Multifamily MR (5-9),3401 25TH AVE W,98199,47.65068,-122.38877,MAGNOLIA / QUEEN ANNE,1973,5,1,32441,92.0,20.79999924,58.29999924,Multifamily MR (5-9),0.0,Compliant,No Issue,675878.0,0.0,0.08,0
27692,2022,OVERLOOK AT MAGNOLIA (BLDG H),Multifamily MR (5-9),3425 25TH AVE W,98199,47.65115,-122.38881,MAGNOLIA / QUEEN ANNE,1973,5,1,33466,73.0,27.79999924,77.69999695,Multifamily MR (5-9),0.0,Compliant,No Issue,928768.0,0.0,0.11,0
27693,2022,OVERLOOK AT MAGNOLIA (BLDG I),Multifamily MR (5-9),3430 26TH AVE W,98199,47.6513,-122.38887,MAGNOLIA / QUEEN ANNE,1973,5,1,36178,80.0,25.0,70.0,Multifamily MR (5-9),0.0,Compliant,No Issue,904868.0,0.0,0.1,0
27694,2022,OVERLOOK AT MAGNOLIA (BLDG J),Multifamily LR (1-4),3500 25TH AVE W,98199,47.65186,-122.38842,MAGNOLIA / QUEEN ANNE,1974,4,1,29588,81.0,27.10000038,76.0,Multifamily LR (1-4),0.0,Compliant,No Issue,802788.0,0.0,0.1,0
27696,2022,OVERLOOK AT MAGNOLIA (BLDG K),Multifamily LR (1-4),3451 24TH AVE W,98199,47.65185,-122.38782,MAGNOLIA / QUEEN ANNE,1974,4,1,34602,89.0,23.60000038,66.19999695,Multifamily LR (1-4),0.0,Compliant,No Issue,817914.0,0.0,0.09,0
27699,2022,MARINWOOD APTS,Multifamily LR (1-4),3628 24TH PL W,98199,47.65338,-122.38793,MAGNOLIA / QUEEN ANNE,1980,4,1,45057,77.0,27.5,77.09999847,Multifamily LR (1-4),0.0,Compliant,No Issue,1088374.0,0.0,0.11,0
27701,2022,MAGNOLIA RIDGE CONDOMINIUM,Multifamily LR (1-4),2510 W BERTONA ST,98199,47.65083,-122.38937,MAGNOLIA / QUEEN ANNE,1968,4,1,32452,100.0,11.69999981,32.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,378087.0,0.0,0.04,0
27703,2022,International Full Gospel Parent Building,NonResidential,12345 8TH AVE NE,98125,47.71846,-122.3216,SHARED: NORTH &amp; NORTHWEST,1961,2,2,76475,,52.83051646693396,114.97467933940187,Worship Facility,0.0,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",557912.0,0.0,0.03,0
27704,2022,BILLINGS MIDDLE SCHOOL,NonResidential,12351 8TH AVE NE,98125,47.71923,-122.32171,SHARED: NORTH &amp; NORTHWEST,1988,2,1,32961,,38.40000153,60.0,Other - Education,0.0,Compliant,No Issue,369906.0,897090.0,1.49,3
27706,2022,ROOSEVELT PARK APTS (Used to be PARK VIEW APTS),Multifamily LR (1-4),12520 ROOSEVELT WAY NE,98125,47.72025,-122.31858,SHARED: NORTH &amp; NORTHWEST,1967,4,1,24800,64.0,29.29999924,82.0,Multifamily LR (1-4),0.0,Compliant,No Issue,726696.0,0.0,0.11,0
27707,2022,ROOSEVELT PLACE,Multifamily LR (1-4),12527 ROOSEVELT WAY NE,98125,47.72004,-122.31924,SHARED: NORTH &amp; NORTHWEST,1986,3,1,28470,83.0,27.79999924,77.80000305,Multifamily LR (1-4),0.0,Compliant,No Issue,698828.0,0.0,0.11,0
27716,2022,OSBORN CONDOMINIUM,Multifamily MR (5-9),4125 CALIFORNIA AVE SW,98116,47.56574,-122.38716,SOUTHWEST,2006,5,1,31299,,52.83051646693396,114.97467933940187,Other,0.0,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,3589417.256894049,0.0,1.1289082462253193,2
27721,2022,GREENWOOD LIBRARY,Nonresidential COS,8016 GREENWOOD AVE N,98103,47.6875,-122.35496,NORTHWEST,2004,1,1,27376,,101.4000015,199.1999969,Library,0.0,Compliant,No Issue,678765.0,619210.0,2.77,3
27734,2022,MAGNOLIA VIEW CONDOMINIUM,Multifamily LR (1-4),2562 THORNDYKE AVE W,98199,47.64273,-122.38414,MAGNOLIA / QUEEN ANNE,1969,4,1,24444,82.0,31.89999962,89.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,574578.0,0.0,0.09,0
27736,2022,MAGNOLIA VILLAGER CONDOMINIUM,Multifamily LR (1-4),2858 32ND AVE W,98199,47.64611,-122.39791,MAGNOLIA / QUEEN ANNE,1978,4,1,27997,51.0,25.79999924,72.19999695,Multifamily LR (1-4),0.0,Compliant,No Issue,722331.0,0.0,0.1,0
27738,2022,ELIZABETH M APTS,Multifamily LR (1-4),4417 EVANSTON AVE N,98103,47.66087,-122.35133,LAKE UNION,1969,3,1,25268,96.0,22.70000076,63.5,Multifamily LR (1-4),0.0,Compliant,No Issue,502494.0,0.0,0.09,0
27744,2022,FREMONT COURT APTS,Multifamily LR (1-4),4464 FREMONT AVE N,98103,47.66133,-122.34973,LAKE UNION,1990,4,1,45111,,26.39999962,73.80000305,Multifamily LR (1-4),0.0,Compliant,No Issue,792111.0,0.0,0.1,0
27759,2022,MIRABELLA (WALLINGFORD),Multifamily LR (1-4),4250 AURORA AVE N,98103,47.65921,-122.34685,LAKE UNION,1997,4,1,63317,79.0,29.89999962,83.59999847,Multifamily LR (1-4),0.0,Compliant,No Issue,1419748.0,0.0,0.11,0
27760,2022,THE MILAN,Multifamily LR (1-4),4300 AURORA AVE N,98103,47.66027,-122.34704,LAKE UNION,1995,4,1,66300,100.0,17.20000076,48.29999924,Multifamily LR (1-4),0.0,Compliant,No Issue,775668.0,0.0,0.07,0
27774,2022,GUINEVERE,Multifamily LR (1-4),522 N 85TH ST,98103,47.69079,-122.35157,NORTHWEST,2002,4,1,183524,96.0,28.70000076,80.40000153,Multifamily LR (1-4),0.0,Compliant,No Issue,3285588.0,0.0,0.11,0
